Kelly.,11259
Hong,8018
gift-a,30163
civic,28344
civil,3487
BROKEN.,21456
<eos>Anderson,18296
<eos>Enjoyed,10050
12PM,15176
and....,6677
Davenport-,22393
lots.,31404
<eos>@AxlRose1996,16286
shouldn't!,33685
@Golf,19701
transform,9393
gig,30168
fought,2957
N.A.T.O.,24652
Kudlow,11274
Predictability,11571
Ashish,21333
questionable,32912
#NABTU2017...,14372
<eos>.@Mitt,15926
<eos>@SandeepSrih,17132
@TheTeaParty,10466
<eos>@thesween,9967
ADL,21034
hands.,8859
else.Albert,29456
ruined,9228
SCOTT,25748
<eos>@Jarboni72,16677
rehire,33128
Riehl:,25631
Governors,7989
$3.99M,14679
me--and,31559
Vista,26820
Mahoning,24349
@HeraldBusiness,19739
Pensacola,5478
marriage?,31520
sq.,13758
acclaimed,6655
shines,7203
fronts.,30086
@SteveDeaceShow.,10447
faithful,29770
@DanDanaherNews:,19560
whereas,14080
bird-killing,27854
<eos>Surprising,19104
<eos>Fantastic,18568
innovative!,30847
subsidize,9332
<eos>@BarkyJason,16294
Effective,22731
shine!,33648
WAKE,26830
DECLARES,22302
out--the,32172
<eos>@OMGguy18,16978
@GiulianaRancic,5263
yacht,35379
#LIUB....,14323
grateful.,30258
mess-no,31630
Emily,22761
coach,3488
<eos>Adversity,18271
focus,373
leads,3551
cover-up.,28715
singing?,33752
Mickelson's,24517
environment,2946
ATTACKS,21083
charge,2252
Hi,1338
promoting,13432
weakening,14064
security-no,33538
@WDesMoinesPatch,20453
<eos>Afghanistan,18275
lead!,5794
immediately--because,30695
lead.,3228
cook,28645
Ferry,2369
Speculation,26137
release--why,33141
cool,2930
000th,15092
Diller,10939
Allowed,10627
Syracuse,8306
turbines!,7281
turbines-,34761
turbines.,4002
<eos>@pizzaman77,18000
cyber,12425
<eos>Tennessee,19129
invaded,8933
<eos>@Sandy070707,17133
@KarlRove,1068
SHOWS,11677
unreliable.,34897
<eos>Passing,18885
'Nuclear,14837
life...,31280
health?,30442
<eos>SEE,19013
<eos>@jmackd10,17736
long-standing,13068
Applicants,21290
Maine.,8096
Duel,22620
funds!,30111
projected.,32790
objective.,32026
Maine!,6490
make-where,31468
#IrmaHurricane2017,14308
Nykea,24827
outspending,32207
firstminister@scotland.gsi.gov.uk,29905
#MAGA!,2086
healthy,2764
#MAGA.,14336
guilty,2597
Optimistic,24949
fictious,29859
corp,28659
race-a,32937
<eos>.@LaurenScruggs,15885
<eos>TERRORISM,19110
beautiful,339
Said,4784
myself.,13182
Adios,21123
negotiation..,31871
<eos>NATIONAL,18837
@theviewtv--Why,20956
parking,32305
<eos>@UberBurgers,17291
handled,5753
brighter,28009
<eos>Shirley,19053
T-so,26284
sports,5087
Point's,25252
truck!,13953
<eos>@GuitartrashJB,16585
huntin,12898
<eos>@jamester49,17693
Gorsuch,6421
neglected,31862
Middle-East.,11400
Eve,4136
lines--and,31312
<eos>Scots,19027
sport?,33963
Half-Staff,23375
Family,3384
Lebanon,24111
means.,13122
handle.,12831
Iraq.He,11211
sport.,33962
mortality,31782
roundtable,13612
<eos>.@ArceePalabrica,15768
Pathetic!,6531
-ballot,3057
<eos>Chicago,7541
demagoguery,28981
complaining-then,28504
provoke,9153
Dynasties,22632
Marquis,24405
BRAVE,10685
invest.,30960
Spending.,26140
TOGETHER,6600
1,488
out-and,32175
reserves.,13561
Defense--,22446
Heilemann,8013
watched-nobody,35116
begs,27769
kidding-zero,31100
crazies--must,28734
<eos>AIR,18254
$5.5B,14698
Average,21375
barricade,27712
Eliot's,22746
crashed,8648
GANG,11071
Soloman,26104
efforts,2584
chaos!,28264
commodity,6771
Trump-Damac,26592
depends...on,29014
@GovPenceIN,19715
5:00pm.,15437
@nyjets,6262
paid.,13290
@SteveKingIA!,10448
well--he's,35167
@SteveKingIA.,20284
Damac,22364
dealt.,28881
<eos>@jonareeves6127,17748
furnished,30117
<eos>@pfgabriel,17992
fruition,30088
OPPRESSION,24860
<eos>@Fan,16537
<eos>Refloating,18970
policy.,5032
Act!,21114
White,407
nation-and,31846
policy!,13363
dollars.,3882
<eos>.@guardian,16066
Views,26804
responded...not,33259
dollars!,12541
@doryainteriors,20617
offers,647
can't---you,28132
Broadwell's,21688
<eos>Direct,10039
#Trump2016UNIFYING,14515
lonely,31366
Cable,10789
<eos>EARLY,18505
<eos>@RonaldFasshauer,17100
@boonepickens,6245
conquer,8626
Braun!,21660
offer!,13237
term,1108
soon:,33895
name,590
offer.,4397
soon.,755
View',26802
View-,26803
View.,8372
soon!,624
<eos>@GregE,16581
Bests,21568
salt.,33443
<eos>HILLARY'S,10075
CNN:,21819
<eos>Karen,10101
Sunday!,8303
Colorado---,22111
MADE,24244
<eos>@lucindamac,17845
@gwenstefani,20686
dose.Spread,29298
Trump...,26598
cancels,28144
rounds,33389
@WSJ's,20460
shouldn't,1874
profusely!,32779
she.and,33635
rely,33157
Twitter-you,26631
Record,1586
go-I,30187
Security,1013
recognition.,33061
rules.',33404
<eos>Lyin'Ted,18780
nothing...he,31995
place,387
HealthCare,3108
<eos>Immigration,7573
ammo,12042
win-win,14092
Amateur',21204
Bowden,21638
release?,33142
oversaw,32230
Amateur.,21205
Start,8295
Stars,8294
IoM.,23692
12pm!,15178
release.,7147
pleaded,32545
$300B,14681
necessarily,5018
district,8710
Wharton,3835
cooling,8640
terrifying,34388
IRAQ'S,23594
gives,1482
<eos>@DavidMcClain328,16470
Star',3443
Fraud,23094
releases,5909
Star.,26166
FUTURES!,22936
released,657
63RD,15461
networks!,31886
networks.,13199
copy,2258
population,7112
return!,33287
@elisefoley,20627
unfortunately,13986
Concord,22137
return-,33288
<eos>.@Omarosa,6091
GREATNESS!,11078
#POTUSAbroad,6042
CHAMP!,21784
purposely,4424
aesthetic,27233
oath,9060
Litigation,24188
@IvankaTrump's,4084
rent,13544
sells,13666
about...,11977
Venezuela,5543
<eos>.@AndrewKreig,15766
Fazio,4686
ideas,1674
ideal,8899
villagers!,35022
Drehle,22603
heal,12848
<eos>James,3324
sources-that,33907
announced.,27403
sell-,33561
sell.,13665
<eos>Melania,3326
<eos>.@DannyZuker,4522
stormed,34075
Wisconsin,1652
<eos>@LoadedNightclub.,16811
CITY,21803
Howard!,23529
terrorism?,34390
hungry,8897
idea.,4981
terrorism!,34389
@nbcsnl,4607
Ocean-,24898
Ocean.,8162
killed!,8948
@HulkHogan--he,19762
terrorism.,5105
<eos>'Huma,15617
PUMMEL,25092
strain.,34081
workshops,35310
army.,12073
Comments,10855
Promoting,25359
isn't!,30999
isn't.,31000
hustles,12902
boring.,12174
@NECouncil,10403
boring!,6719
TRULY,11789
IMPORTANT,11182
@megynkelly,1040
RTV.,25471
<eos>@GodfreyGR,16567
<eos>@MisterEspinal,9889
2:00pmEST,15338
H,3106
mormon,31771
'There,14879
Clemson,10837
reveal,13586
@feminamissindia:,20646
Sends,11711
its.....,31028
discussing,452
#RallyForRiley,14444
imposing,12922
CLEAR!,21808
closures,12290
needs!,9038
college,2129
God....,23238
Him',23470
apologies,27459
collects,28432
cadets,28106
Shopping,26017
farmers,8793
federal,3521
definite,28948
outside,1683
FUN!,22934
thabane,34403
#TRUMP,4498
communicators,28480
entitled.,29548
collect.,28426
Andretti,7795
microphone?,31642
exec.,29665
<eos>Building,10009
able.,27122
Stonewall,26204
microphone.,31641
returns?,33291
taps,34312
his.,30533
<eos>@pokerswayne,9950
Month,24594
leftists,31222
@TexasTech,20324
MakeAmericaGreatAgain!,24360
'The,2193
Guess,6426
Geraldo,11090
We've,8398
pot,32630
6-,15446
6.,9701
champion!,2924
60,2825
61,15455
62,9703
63,9704
64,6071
65,7448
66,9706
67,15466
68,15468
69,9707
MetLife,24494
Electric,22741
hunt!,30628
checkers?,28298
helicopter,5760
confessions,12344
500,1985
engine,12599
@apoliticalbear,20527
50K,9695
performing.,32405
blessing,12155
@NewHampJournal,20060
truth',34747
@MittRomney--Don't,20002
brick.,28005
@ESPNGolf,10321
careful,1252
irrelevant,2973
champions,8574
PRESIDENTIAL,11517
@BobbyJindal's,19442
myself,1681
handbasket',30383
mount,31789
billionaire!,27841
watch-I,35115
MAKE!,11344
slippery,33813
Melissa,24481
person!,5028
person.,2299
@rupertmurdoch,20889
Good!,5406
it-,8937
@BillMaher,4077
CUTS,10788
<eos>..under,15753
Good.,5407
sides.,13692
Arena-,21312
Schwarzkopf,11705
Arena.,21313
Arena!,21311
TRILLION,6602
<eos>What?,19224
trip,2178
insurers,12964
<eos>Dope,18490
Aggressively,21146
couple!,6787
persona,9102
@TWC,20309
great...nobody,30281
<eos>@Billingsley29,16323
refusal,13510
<eos>.@FreeJesseJames-,15836
Rockefeller,8237
Sous,26123
unqualified,13997
footprint,12728
<eos>Shocker:,19056
visited.,35040
cartoon,12238
@globegazette,10515
desertion,29037
@Slate,20266
magical,31449
Finalizes,7959
<eos>@missally52,17910
reward,9213
<eos>STATEMENT,10190
Oslo,24968
Musaid,24643
actions,4842
<eos>@happyloner,17650
backstab-she'll,27664
@EricTrump's,7668
kill!,31103
Kevin.,23917
kill.,31104
Invade,23688
Reckless,25522
halfway,30372
announced-by,27402
rose,5922
seems,1970
disrupt,12527
@ApprenticeNBC--and,19383
ross,33384
action?,27175
#Hanukkah,14282
action;,27174
@RedCross,4585
action.,2244
confined,28559
records-traitor!,33076
2017!,9667
<eos>@aclutter51,17344
<eos>@Algemeiner,16239
furniture,12768
IF...,23567
@chucktodd-one,20583
reduces,33093
Savannah,25884
Congresses,22156
newscasts.,31907
substandard,34147
reduced,9181
Low,11334
warfare.,35091
burdens,28060
Lot,11331
Gerard-wonderful,23210
West,572
<eos>.@TheJuanWilliams,15988
competitor--nothing,28499
Up-it's,26710
QVC,11590
@BriarcliffManor?,19458
Bernie's,10712
disgusting--the,29176
longer-but,31368
#Amazon,14157
Priebus,8204
MIA.,24277
TRY,26360
burden.,28058
<eos>@MakingTrevenue,16850
'the,7394
Clinton--,22059
Gregg,23284
#DCBound,14217
#VoteTrumpVT,14574
Brazile,7829
@Golfmagic:,19708
Costs,22197
stand,1004
Prayer,6545
Exams,22842
RECOVER,25424
reminder--thanks.,33169
Yes.,1822
ladies,31146
<eos>Statement,3684
pick-up,32464
@MileyCyrus,10395
Yes!,4829
accounts,11991
Otto,8170
fired-for,29896
@OpenChampionship,20083
<eos>@HvrhRump,16613
<eos>@OurColorado,16990
<eos>Al-Shabbab,18281
Gadget?,23169
Remember,1168
Errol,22819
Sec.of,25944
ROMNEY,25465
eyeliner,8783
<eos>Leaders,18757
imbecilic,30690
<eos>@clar68,17484
promote,3588
#USSYorktown,9573
First-Ever,23023
riots?,33351
continentally.,28618
<eos>.@AnnCoulter's,9772
words?,35296
words:,35295
@DianneG,10316
Space,26127
words.,2188
#Trump2016Video:,9562
<eos>@DannyZucker,16460
<eos>@NBCApprentice:,16950
words!,5144
#AmericanSamoa,14160
Magazine.,5444
<eos>@eddiecash23,17574
Helping,23447
Hired,23475
Magazine:,24343
Johnstown,8056
<eos>@hialexcarlson,17657
ads?,12007
#PearlHarbor,14425
<eos>@DLEagency,16443
commercial!,28465
Doral!,22577
ads!,8432
ads.,3461
brass,12188
ads-,27211
Doral.,1807
INCOMPETENT,23575
INDV,23579
regroup.,33122
Brewer,6309
unmitigated,34878
<eos>Why,239
apparel,27469
<eos>Who,1332
neighbors,13197
all,30
good-deal,30217
<eos>Ron,10186
<eos>Eventually,18538
<eos>@DeasWorld.,16478
@lisamurkowski,20767
Brees,21667
Club--it,22076
<eos>Music,18829
Musburger,11425
<eos>...confidence,15706
activities,27179
humongous--people,30626
combustible,28449
closely...,12288
Fowler,23078
awful,27640
@GolfMonthly,19705
Samsung.,8262
#RobotRubio,14461
Kathryn,11254
STATE'S,25815
Amy.,10633
COLLEGE,21827
coddles,28411
Lethal,24133
@CoryGardner!,19531
Ann,7798
him....,30521
Durant,22626
@NYGovCuomo,20044
Pharma,11548
@elizabethforma,20628
worker...does,35304
Interest,11206
SPIRIT,11682
what,63
necessary.,7058
Assad.....,21340
necessary!,13189
<eos>@JohnSim96499126,16712
<eos>Mechanical,18801
Conservatives,10869
POSITION,25057
Worked,11960
Iranians,3765
Shane.,25993
Rush,4782
unprofessional,34884
raked,32965
<eos>@asphipp,17392
#savesaeed,9581
personable,3581
Rust,8244
Conservative!,22162
her-unreal!,30475
identifiable,30663
double-digit,29301
<eos>.@DarrellIssa,15811
rash.,32982
<eos>Out,7596
<eos>@flyingcolours66,17606
VPs,26757
<eos>Our,316
know?,31124
Top,1927
Yogi,27079
.47,15070
championship--fantastic,28243
hoaxsters,30544
contemplating,12368
know!,7005
know.,5791
wars.,35101
In.,23641
Lives,11323
Montana!,11414
proud....,32841
markets,7033
<eos>@FatmaEmadi,16540
@MichaelBreed,19982
@OwenTew:,6227
knows,667
<eos>.@TheAlabamaBand,15984
<eos>@TrumpGolfLA,17278
plan-thank,32516
Tomorrow's,26519
<eos>TO,10214
known,2288
glad,4338
market.,5009
market-,31511
Strengthening,11759
tough!,3033
Live!,24189
Live.,24190
tough.,2635
@ArutzSheva,19389
Inn,23671
@Cubs,19537
<eos>To,798
unfairness,34842
tenacity,34366
co-host,12293
Live:,24191
favorite?,29823
CHARITY,21789
<eos>@krnspeech,17804
swung,34270
Benghazi,1335
Parliament,25129
court,2415
Anything,10643
prefer?,32659
playing!,32539
nonbeliever,31975
Holtz,23496
fast...,29806
explains,8778
saw.,33466
acknowledging,4837
Defunct,22449
funny.,30113
Ellis--get,22754
weaknesses,35137
616,9702
Foreign,3751
Matter,24420
softball,33862
sloppy,33815
profited,32776
EO:...,22663
#VoteTrumpIL,14567
rationalize,32995
@gohermie,20676
Relationships,25546
would.,35348
Brady-New,21652
<eos>@salefisher,18069
essence,5708
Nikki,24793
outraged,32200
<eos>@gretawire-I'll,17640
Governing,23256
Left's,24118
developer,8692
style,3022
Full,2107
<eos>@JohnQuinsay,16710
@SethMcLaughlin1:,20254
<eos>Sixteen,19065
resort,1777
<eos>Alex,18284
Hamburg,11130
Losing,8087
sucking,13818
<eos>Re-build,18962
outrage?,32199
<eos>@Lorrainejuliet,16818
@GeorgeWill,19694
Trudeau,26581
outrage!,32198
BRAVE!,21449
communities,8604
TOGETHER!,26330
jihadists,12997
1.9M,15105
disagree!,29128
@okcthunder,20840
friendship,12754
<eos>@harrell,17651
<eos>Iraq,3323
colder,28420
@Salon?,20218
Mort,5459
Accentuate,21106
expect,1944
Camera....You're,21895
<eos>Iran,1708
Reading,11618
Taj.,26376
Were,11938
More,2013
wondered,35286
House---,23522
DROPPED,22353
shipment,33651
<eos>@rodsandguitars,18053
<eos>@its,17678
<eos>@HammerleAmanda,16592
@JeffFlake,19812
@RightWingB,20186
<eos>Can,832
THROUGH,26320
Becomes,21532
consequence,28585
@PhoenixConvCtr!,20126
#MadeInTheUSA,14345
feed,29837
Huge,11171
<eos>Colorado,10022
feel,1022
Hugo,11173
Hugh,11172
feet,12678
sympathy,13849
notify,32000
colombia,28438
fees,3522
unfolding--getting,34848
pipeline.,32493
Michigan--the,24516
be----,27731
'universal,14983
#ISIS,4492
#PassTheBill...,14422
risk.,7175
10:00.,5169
Selma,25962
property?,32809
points.,5871
Snooze,11726
McGraw,24452
<eos>Luck,18778
property.,7131
witnessed--given,35272
discriptive,29165
<eos>Ben,5206
pipelines,13338
hotel,565
Companies,7871
trial-but,34694
Road,11651
<eos>USSS,19169
TODAY:,26329
aims,27285
outrageous,32201
architect,2730
risks,9222
<eos>.@RudyGiuliani,15962
TODAY.,26328
liabilities,31251
7c,5181
CONGRESS.,21843
@SnoopDogg,20269
Jane,11226
<eos>@JMarkTiller,16650
@realDonaldTrump's,10553
mind:Great,31677
nights,2776
<eos>@dasboot96,17522
<eos>Hopefully,3322
7K,15518
DRUG,7892
Finished,23015
Germany,3105
substitute,34150
finding,5724
donor,29284
@project,20863
<eos>@amieburton2010,17372
7!,15484
Attacks,10659
7.,6074
screenings,33504
77,6077
76,15499
@trumpvancouver's,20977
74,15492
73,9713
72,3313
71,15487
70,4042
<eos>@Randirobics,9897
boycotting,12181
prestige,7123
Finds,23011
78,15502
POLAR,8174
Augustine,7805
LGA,24014
night?,5836
night!,1421
it--big,31008
Ohio!,1920
<eos>@Miranda,16923
Erupts,22820
dope-and,29291
Ohio.,2544
night-,7060
night.,469
Ohio-,4751
<eos>One,951
<eos>@ChrisSuprun,16405
60...,15452
Amateur,10628
discord,29153
grotesque,30296
GENERAL,23131
Sean.,25939
responses,33264
Liberia,24151
publicity,3951
frumpy,12758
fastest,6879
<eos>Expect,18548
drivers.,29342
<eos>@TishaLewis,17256
iPOD,30647
timeless,13908
blocked.,27891
<eos>Supporters,19099
investigate,30962
<eos>@PhakzenVanKlipz,17016
delayed!,28962
wheeling,35188
vodka.,35047
achieved,11994
getting!,30162
leaving?,31218
leaving!,31216
CORRUPT!,10785
@WrestleMania-,20487
NV.,24703
NV-,24702
@theknot's,20952
leaving.,13040
today-over,34553
@Emirates247,19622
@heytana.,20693
<eos>@FrankMDavisJR,9866
great--her,30272
numerous,3570
Endorsing,22778
profiling,13421
creating,2260
with.Obama's,35261
@willweatherford,10576
achieve.,6657
outfit,32189
@loudobbsnews,20773
decline.,28929
smart-cool!,33829
franchise,8831
@Scaramucci,20226
@RealMichaelKay,20162
million.Dopey,31666
say',33467
<eos>Common,18421
false!,8790
<eos>.@AllenWest,15762
<eos>Mike,6157
false.,12664
<eos>Mika,18811
@alkapranos,20512
al-Baghdad,27305
Happiness,11134
opposite!,5848
opposite.,32132
Turnberry--great,26624
<eos>.@TrumpLasVegas,9815
Clicker,22055
rave,13480
ex-KGB,29637
decline,12449
Jamie.,23770
Armstrong's,21319
<eos>.@canoetravel,16042
political,440
Jamie!,23769
@sfchronicle,20905
@EconomicTimes,19617
<eos>@chrisinspfld,17474
'Donald,7389
<eos>@umman91,18202
<eos>...our,15732
firefighters,12699
transferring,13938
@SethMcLaughlin1,10441
@DonaldJTrumpJr.,7664
Angeles.,7797
Momentum!,24576
Winston,1742
@DonaldJTrumpJr!,10318
Salem,25861
<eos>@LadyJelenaxoxo,16782
income.,12932
Damon.,22367
19.5,15219
Italy,5425
19.2,15218
Goldberger,23242
holiday.,12878
alliances,27334
@jillpainter,20721
turnaround.,34768
windows.,35235
Nation,2383
playbook-,32536
Fundraisers,23112
esteemed,29590
renewal---,33180
advise,27227
playbook!,32535
@LeezaGibbons?,19898
CNMI,21817
#HonorThem,14292
none--only,31979
holidays,12879
flown,29949
doers,12538
'Surge,14869
YOU,437
TrumpU,26603
weird,14072
people',32375
people!,453
@soapbox1:,20916
people-,13320
people.,543
Wishing,11956
non-Mexicans,31960
people?,7090
stating,34019
people:,32382
Nelson,3783
<eos>@DanSchreibs,16453
Americans?,6286
<eos>.@KeithUrban,15874
wish.,35252
exonerating,29685
Americans.,3356
HAVE,3392
complain.,12326
Americans',7793
Americans!,4624
profitable,13423
tables,34280
shape!,9269
workers,2189
ins,30848
<eos>@Armani,16272
contractor,12375
revenue,9209
<eos>WikiLeaks,7636
Laura.,24084
Laura!,24082
Kong?,23947
customers,12424
<eos>Packed,10146
complains,28505
RESTORE,25446
'Trump,3646
Air,1568
Aim,10618
'uniqueness',14982
exemptions?,29675
<eos>Snow,10199
Ask',21337
wish?,35253
worker.,9470
worker!,14106
table.,34279
essential,6855
ABOUT,6275
@tuohy,20979
front-runner,12756
-trophy,15057
<eos>@asiandave89,17391
Menie,8109
<eos>Celebrating,10019
Time!,26498
HAPPY,6427
women.,4018
women!,14102
@AgalarovAras,19346
women?,7332
Chicago--peanuts,22003
<eos>@thisdj84,18163
@GOPLeader,19681
Lucent,24228
<eos>Chance,18403
Favors,22974
Times,1462
Command,10852
Russia,386
instincts!,30882
Square,5526
firing,1837
instincts.,6981
@TWtravelnews,20311
<eos>Featuring,6134
<eos>Frumpy,18597
so....,33850
<eos>@kimfeather177,17793
Deal!,10921
Deal',10922
mommy,9020
Deal.,2853
<eos>.@antbaxter-Heard,16029
kiyosaki,31113
Skyscraper,26065
Puppets?,25377
Deal:,22414
FOOLISH,22913
file.,29871
Anthony,1163
sections,33534
@RealMeatLoaf,20161
<eos>@AP,16218
files,8807
CHOICE,10779
glamour,6914
filed,2757
endeavor.--Henry,29488
Rebellion,25514
raising,3591
patriot,13310
Bell,21543
<eos>Asking,18321
highlight,30504
<eos>Tonight's,10226
Belt,7820
problem?,13413
Judgment--you,23848
@SecretaryZinke,10439
problem.,1225
NOT!,11436
undertones,34830
problem!,2468
knowledge.,7006
Curtis,22265
East?,22696
evils,12631
knowledge!,31125
parlor,32306
East.,6382
opportunity--look,32128
mock,13159
<eos>Government,10071
<eos>@leatherneck03,17819
Metro,24497
audited.,27611
backbone,27658
problems,592
helping,1179
Suggestive,26242
Congressman!,22158
in--,30739
Malcolm,6491
fundraises.,30109
<eos>@lisakaminsky,17829
narrative,7057
evil!,29630
once,581
Capitol.,10797
<eos>@pikedagger1868,17997
sometimes!,33887
01.,15093
'Trumpocrats':,14892
'Hotel,14808
half-staff.,30371
<eos>@nal53199,17938
Laredo.,11294
@GovWalker.,19716
reflex.,33103
lower.,31417
Astorino.,21346
Month-176,24595
crisis.,8651
A-Rod-they,21023
@dallasmavs,6249
Notre,24819
<eos>@craig,17499
Bergdhal,21559
Turnberry.,5538
<eos>@ANNIKA59,16217
seizes,33546
hook.,12885
wrong',35368
hook!,30576
cover-up,8646
<eos>@dynomike3,17568
<eos>@klshrew,17800
<eos>Merry,5226
Fundraiser,23111
Strand,26208
polling,2461
-it,9629
<eos>@ixfor,17680
someday,13733
smaller,7212
goodies,12794
kids...yours,31102
traveling,5995
plead,32544
Somerset,26109
secrets.,13660
man's,7030
Regulations,11628
<eos>Failing,5213
appeaser,27478
#NHFreedomSummit,9538
<eos>@ThisWeekABC,9906
capital,6732
@wsoctv,21010
Moment!,24575
leaks!,31210
nice--and,31916
<eos>Dennis,10036
Jason!,23782
$100M,14638
$100B,9586
Jason.,23783
<eos>@TheAmandaRose,17213
laughter,31176
Donald.,7909
Motor,11419
bangers--,27692
Donald!,7908
Donald',22563
AL.,21048
@datelinenbc.,20606
Power.,8199
Atlanta's,21347
-Think,6052
Gender:,23196
Safety,25856
no-name!,31945
Media,392
bottomless,27960
WOMEN,26871
MVP,6489
Lane,8077
Land,11291
<eos>@jwizzle03,17771
league-I,31205
retreating--we,33284
Digest?,22504
@AFPFNH,19323
<eos>.@myfoxny,16100
<eos>@mjobrey27,17917
ALL,1197
Hills--why,23469
the.horrific,34413
strategically,34086
#UTCaucus,9575
anywhere,4248
ALS,10588
dropped,1353
five-star,29911
patrol,13311
'Once,14842
@timmcginniswpde,20962
Patriot,8185
-baseball,9626
'Kill,14818
<eos>@LCBeaudoin,16778
unmasked....,34876
7yr,15523
FIRST.,22903
sit,3269
FIRST!,4681
six,3973
biased.They,27824
billionaires!,27844
appointments,27487
instead,967
memoir,31611
Couldn't,7882
<eos>@crainey777,17500
abuse,4238
@WSJPolitics,20461
BULL!,21458
moving.,9032
<eos>Phylis,18908
light,2292
Nashua,6510
honestly,30564
<eos>@clstromgren,17486
Fantastic!,11028
Sorvino,26118
<eos>@Fleur498,16543
aimed,27284
Dana-Farber,22370
13.,15182
@10Best!,19302
O'Care,11467
13:,15187
138,15185
bill.,6712
network.,31885
bill!,12148
PMs,25043
@MailOnline!,19947
Women's,3157
previously,13405
bill:,27838
world!,4486
writers!,35361
@MailOnline:,19948
writers.,14117
world.,852
count--7,28679
world-,14110
<eos>@inkinhole,17677
catastrophe--or,28191
Car,10798
material,31539
<eos>@Hantas88,16594
flew,8816
Cat,21937
<eos>@turrizal.,18194
Can,1290
Cal,21889
Murders,24641
flee,29933
fled,12706
worlds,14111
@KingwoodNews,19880
yesterday!,3299
13K,15188
yesterday-,6025
sobby,33855
Ambassadors,21213
bills,2918
'problematic',14958
8.,4519
8-,15525
vacation.,14014
8!,7452
Next,2113
@TrumpNationalCN,20389
88,15545
89,15547
-how,15045
82,15535
80,5182
81,15534
87,9732
85,15542
Babe,4112
Declaratory,22432
technology,34345
goal:,6916
Heavyweight,23437
pinocchios,32488
Renn1,25560
<eos>Rick,10182
supports,2325
Aloha!,21198
8c,5184
to...,3994
inductees,30801
to--good,34545
CHAMPION!,21786
<eos>@Judare,16723
vacations,14015
#Wisconsin,14586
<eos>Glad,1988
repairing,33190
Gone,7985
support-,13825
<eos>Persistence,18900
8C,15552
'climate,9612
old-world,32077
support!,973
support?,34207
4th,2194
support:,34206
Jinping,23816
<eos>.@BilldeBlasio,15785
plainly,32514
<eos>states,19289
RACE-BAITING,25407
story...but,34079
ally's,27342
Saad,25844
@ScotParl,20227
laughingly,31172
North,299
<eos>And,9985
U.K.'s,26643
their,74
fortune-,30031
Jersey:,23802
sinister!,33757
<eos>.@piersmorgan,9831
Success,2713
achievements.,11996
church...,28330
<eos>Host,7570
@Pontifex,20132
different.,29101
Wisconsin-,11954
Wisconsin.,3837
@DanielStrauss4,19568
thrilled.,34485
thrilled!,34484
<eos>@lynk339,17849
<eos>@MoeKharrazi,16934
Wisconsin!,2726
win-THX,35223
discriminating,29163
squealing,33979
speak!,33916
@CBSNewYork:,19477
laughingstock,31173
<eos>@storingmaysoul,18131
readers.They,33022
opportunities...,13256
blip,4870
alerted,27319
Pence.,6535
Pence!,11536
@chrislhayes,20582
<eos>500,16169
Michelangelo,24512
Mavericks,24427
tonight--have,34579
Miller-,24537
After,1804
@WashTimes.,20470
@eonline:@IvankaTrump,20634
which,164
CELEBRATE,21782
Coalition,6339
cracking,28724
<eos><eos>Top,16190
alarmed,27310
class,1303
ceiling-be,28213
night's,1615
matter-it,31545
incredible-I,30780
Cassidy,21934
#RTM2016,14442
scam.,9244
talent--unwatchable!,34291
chances,6744
#MakeAmericaGreatAgain@Snapchat!,14348
rejecting,33131
election.Need,29437
darkest,12435
filthy,29878
Spicer,26141
Al-Baghdadi.Their,21164
gouging,30229
Surprised?,26261
@CMonitor,19482
Giuliani,23229
GREATEST,7978
chance?,28248
watching,454
plaintiff,32515
timebomb,34525
voided,35049
chance.,3181
circumstances.,12274
losers-they're,31390
chance!,3180
chance',28245
inspiration.,30870
show-I've,33696
tweets.,7285
conversation.,28637
@KarlRove's,10371
deceived,28911
@GIL1FRESNOCA,19677
@ABC,1333
Watch:,5557
Watch-,8392
identified,30665
FDR,22887
<eos>@RaydelMusic,17052
Acrobatics,21113
Watch!,4820
<eos>@MichaelArrante,16904
@chucktodd.,20584
frustrates,30091
Rosanna,25678
<eos>Definiteness,18465
frustrated,30090
<eos>@sjohnstonefilm,18111
<eos>@blackpoolsinger,17418
agencies,6668
CRAZY!,7840
margin-,31504
disallow,29130
swift,13846
@HowardTV.,19752
#TexasStrong,14501
Maggie,11364
PENCHANT,25018
RNC,2553
HABIT!,23317
Indies,23654
payback!,32350
2018!,15293
2018.,15294
Rolls,25667
wall,1629
@TraceAdkins,2096
OBAMACARE,8153
investor.,30971
walk,7313
Finally,7960
yelled?,35405
world?,35326
injustice!,30840
<eos>.@mcuban,3065
-NOW!,15030
lie-crazy!,31269
<eos>Henry,18638
mike,31652
Magnate,24345
<eos>@coolioneal,17497
terrorist.,34393
Pyramids,25384
long-shot,31367
overturn,32237
present,7120
abandoned,3838
unlike,4006
CDC,5341
ABC-,21028
ABC.,7763
Jacobus,23764
Kasich,800
HP,23357
ABC?,10580
offending,32051
refs,33109
cellphone?,28222
MSG,24315
YEAR.,11963
circulating.,28336
Russia's,25709
<eos>@NickFaldo006,16973
WSOC,11918
<eos>@Tokodi1,17259
apart.,12056
apart!,27452
unite,5124
apart',27453
#Vegas,14559
unity,13989
wasted.,9447
<eos>@kimkotter,17795
@TBN.,20293
inch,12929
gets,810
wasted!,14055
Third,8331
@FSMtweet:,19651
audience.,6696
